stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
7924,7924,"EB 17 AV SW @ 9 ST SW",,  51.037748,-114.084044,,,0
7925,7925,"SB Skyview Ranch RD @ Skyview Ranch WY NE",,  51.164695,-113.962188,,,0
7926,7926,"EB 17 AV SW @ 6 ST SW",,  51.037740,-114.076554,,,0
7927,7927,"WB Richmond RD @ 40 ST SW",,  51.021016,-114.145862,,,0
7928,7928,"EB 17 AV SW @ 4 ST SW",,  51.037727,-114.070977,,,0
7929,7929,"SB Macleod TR @ 25 AV SW",,  51.030145,-114.059915,,,0
7930,7930,"SB 1 ST SE @ 14 AV SE",,  51.039170,-114.061127,,,0
7931,7931,"WB 17 AV SW @ 2 ST SW",,  51.037908,-114.068868,,,0
7932,7932,"WB 17 AV SW @ 4 ST SW",,  51.037905,-114.071979,,,0
7933,7933,"WB 17 AV SW @ 6 ST SW",,  51.037901,-114.077229,,,0
7934,7934,"WB 17 AV SW @ 8 ST SW",,  51.037902,-114.082294,,,0
7935,7935,"EB Somerset DR @ Somercrest ST SW",,  50.900558,-114.088788,,,0
7936,7936,"WB 17 AV SW @ 9 ST SW",,  51.037911,-114.084818,,,0
7937,7937,"WB Morley TR @ 26 AV NW",,  51.077034,-114.110716,,,0
7938,7938,"WB 17 AV SW @ 10 ST SW",,  51.037906,-114.087130,,,0
7939,7939,"WB Morley TR @ 28 AV NW",,  51.078501,-114.113652,,,0
7940,7940,"WB 17 AV SW @ 12 ST SW",,  51.037894,-114.092452,,,0
7941,7941,"WB 17 AV SW @ 14 ST SW",,  51.037889,-114.095477,,,0
7942,7942,"WB 17 AV SW @ 16 A ST SW",,  51.037893,-114.100370,,,0
7943,7943,"WB 17 AV SW @ 16A ST SW",,  51.037885,-114.100385,,,0
7944,7944,"WB 17 AV SW @ 19 ST SW",,  51.037884,-114.106862,,,0
7945,7945,"NB Douglas Glen BV @ Douglas Glen ME SE",,  50.952176,-114.004718,,,0
7946,7946,"WB Richmond RD @ 42 ST SW",,  51.020203,-114.148665,,,0
7947,7947,"EB Douglas Glen BV @ Douglas Glen PL SE",,  50.950745,-114.007858,,,0
7948,7948,"EB Richmond RD @ 42 ST SW",,  51.020160,-114.147640,,,0
7949,7949,"SB Douglas Glen BV @ Douglas Glen GV SE",,  50.953470,-114.010274,,,0
7950,7950,"SB 37 ST SW @ 41 AV SW",,  51.017450,-114.141318,,,0
7951,7951,"SB Douglas Glen BV @ Douglas Glen CL SE",,  50.954499,-114.010408,,,0
7952,7952,"WB Galbraith DR @ 43 ST SW",,  51.009089,-114.149560,,,0
7953,7953,"SB Douglas Glen BV @ Douglas Glen HT SE",,  50.955747,-114.011025,,,0
7954,7954,"EB @ Holy Cross Care Ctr SW",,  50.991594,-114.097016,,,0
7955,7955,"EB Richmond RD @ Kerrydale RD SW",,  51.023447,-114.137541,,,0
7956,7956,"WB Martindale BV @ Falconridge BV NE",,  51.114246,-113.947627,,,0
7957,7957,"WB Bonaventure DR @  Southcentre Mall (WB)",,  50.954373,-114.066084,,,0
7958,7958,"SB Skyview Ranch WY@ Skyview Shores LI NE",,  51.155809,-113.964161,,,0
7959,7959,"WB Martindale BV @ Martinwood WY NE",,  51.114218,-113.950359,,,0
7960,7960,"EB Bonaventure DR @ Southcentre Mall (EB)",,  50.953888,-114.065033,,,0
7961,7961,"EB Bonaventure DR @ E. Fairmont DR SE",,  50.953861,-114.065020,,,0
7962,7962,"NB Inverness SQ @ Inverness RD SE",,  50.913235,-113.968832,,,0
7963,7963,"EB 26 AV NE @ 66 ST NE",,  51.076071,-113.938362,,,0
7964,7964,"EB Morley TR @ 23A ST NW",,  51.079079,-114.115186,,,0
7965,7965,"NB 52 ST SE @ 72 AV SE",,  50.990192,-113.958216,,,0
7966,7966,"NB Skyview Shores MR NE @ Skyview Shores CO NE",,  51.156884,-113.962206,,,0
7967,7967,"EB Skyview Ranch DR @ Skyview Shores MR NE",,  51.158089,-113.960752,,,0
7969,7969,"SB Citadel GA @ Citadel DR NW",,  51.142187,-114.180843,,,0
7971,7971,"NB 7 ST SE @ 42 AV SE",,  51.016402,-114.045741,,,0
7972,7972,"NB 7 ST SE @ N. of 42 AV SE",,  51.019333,-114.045668,,,0
7973,7973,"SB 24 ST SE @ Douglas Glen GA",,  50.953232,-114.001301,,,0
7978,7978,"NB 69 ST SW @ Christie Estates BV",,  51.040245,-114.187310,,,0
7979,7979,"NB Kincora Glen GR @ Kincora Glen BA NW",,  51.163946,-114.134822,,,0
7980,7980,"NB Skyview Ranch RD @ Skyview Ranch WY NE",,  51.164478,-113.961846,,,0
7981,7981,"SB Chaparral DR@ Chaparral WY SE",,  50.886206,-114.031835,,,0
7982,7982,"EB Chaparral DR @ Chapala DR SE",,  50.885116,-114.029302,,,0
7983,7983,"NB Chaparral BV @ Chaparral RIDGE DR SE",,  50.886400,-114.024627,,,0
7984,7984,"SB Skyview Ranch WY @ S leg Skyview Springs GD NE",,  51.161435,-113.966012,,,0
7985,7985,"EB Chaparral DR @ Chaparral CI SE",,  50.887525,-114.042317,,,0
7986,7986,"EB Chaparral DR @ Chaparral MR SE",,  50.886746,-114.039281,,,0
7987,7987,"WB Fish Creek BV @ Everbrook DR (West Leg)",,  50.921438,-114.115739,,,0
7991,7991,"NB Prestwick BV @ McKenzie Towne BV SE",,  50.917327,-113.964638,,,0
7992,7992,"EB Sun Valley BV @ Sunmills DR SE",,  50.904047,-114.029505,,,0
7993,7993,"EB Sun Valley BV @ Sun Valley DR SE",,  50.903623,-114.026615,,,0
7994,7994,"WB Sun Valley BV @ Sunmills DR SE",,  50.904468,-114.030858,,,0
7995,7995,"WB Sun Valley BV @ Sun Valley DR SE",,  50.904083,-114.027753,,,0
7996,7996,"WB 17 AV SW @ 69 ST SW",,  51.038092,-114.188974,,,0
7997,7997,"EB Sun Valley BV @ Sunpark DR SE",,  50.906491,-114.054573,,,0
7998,7998,"WB Sun Valley BV @ Midlake BV SE",,  50.906716,-114.048171,,,0
7999,7999,"EB Tuscany BV @ Tuscany WY NW",,  51.124156,-114.245088,,,0
8001,8001,"SB 22 ST NE @ Aerial PL",,  51.120830,-114.006094,,,0
8002,8002,"NB Tuscany WY @ Tuscany Hills PA NW",,  51.121389,-114.243680,,,0
8003,8003,"EB Tuscany BV @ Tuscany Hills RD NW",,  51.125063,-114.241961,,,0
8004,8004,"NB Ogden RD @ 50 AV SE",,  51.006742,-114.011482,,,0
8005,8005,"SB Midlake BV @ Midland CR SE",,  50.908992,-114.047500,,,0
8006,8006,"SB Nose Hill DR @ Crowfoot WY NW",,  51.123777,-114.199002,,,0
8007,8007,"NB Sierra Morena BV @ Sierra Morena MEWS SW",,  51.015134,-114.175883,,,0
8008,8008,"WB 26 AV SW @ Simcoe BV",,  51.030633,-114.182852,,,0
8009,8009,"SB Crowfoot CR @ N. of Crowfoot WY  NW",,  51.125747,-114.199998,,,0
8010,8010,"WB Edgebrook BV @ Edgeridge VW NW",,  51.139157,-114.130257,,,0
8011,8011,"EB Edgebrook BV @ Edgeridge VW NW",,  51.138604,-114.129333,,,0
8012,8012,"WB Edgebrook DR @ Edgebrook BV NW",,  51.137814,-114.128667,,,0
8013,8013,"SB McKenzie Lake BV @ McKenzie Lake WY SE",,  50.907377,-113.987836,,,0
8014,8014,"SB 85 ST SW @ Aspenshire DR",,  51.048477,-114.211090,,,0
8015,8015,"SB Kincora DR @ Kincora BV NW",,  51.158825,-114.128255,,,0
8016,8016,"NB Sherwood BV @ Sherwood LI NW",,  51.160979,-114.149949,,,0
8017,8017,"EB 17 AV SW @ 35 ST SW",,  51.037727,-114.137730,,,0
8018,8018,"EB 17 AV SW @ Georgia ST SW",,  51.037719,-114.153595,,,0
8019,8019,"EB Kensington RD @ 20 ST NW",,  51.052434,-114.107439,,,0
8020,8020,"EB Edgebrook DR @ Edgebrook LD NW",,  51.136700,-114.131281,,,0
8021,8021,"SB 29 ST NW @ 7 AV NW",,  51.058422,-114.129602,,,0
8022,8022,"Foothills Hospital (Women's Health Centre)",,  51.065310,-114.132816,,,0
8023,8023,"NB @ Health Sciences Centre",,  51.066351,-114.132338,,,0
8024,8024,"NB @ Health Sciences Centre",,  51.066413,-114.132291,,,0
8025,8025,"SB 27 ST NW @ 6 AV NW",,  51.057250,-114.125479,,,0
8026,8026,"NB 29 ST NW @ 7 AV NW",,  51.059119,-114.129388,,,0
8027,8027,"WB 5 AV NW @ Crowchild TR",,  51.057185,-114.118803,,,0
8028,8028,"NB 27 ST NW @ 6 AV NW",,  51.057577,-114.125244,,,0
8029,8029,"EB 6 AV NW @ 28 ST NW",,  51.057728,-114.127362,,,0
8030,8030,"EB 5 AV NW @ 22 ST NW",,  51.057164,-114.112482,,,0
8031,8031,"EB 5 AV NW @ 20 ST NW",,  51.057159,-114.107558,,,0
8032,8032,"NB 19 ST NW @ 6 AV NW",,  51.058483,-114.105449,,,0
8033,8033,"WB 5 AV NW @ 20 ST NW",,  51.057307,-114.108448,,,0
8034,8034,"WB 5 AV NW @ 22 ST NW",,  51.057325,-114.113556,,,0
8035,8035,"NB 83 ST NW @ 33 AV NW",,  51.089290,-114.209314,,,0
8036,8036,"EB 8 AV NW @ 18 ST NW",,  51.059584,-114.102711,,,0
8037,8037,"EB 8 AV NW @ W. of 15 ST NW",,  51.059594,-114.096944,,,0
8038,8038,"SB Crowchild TR @ 17 AV SW Overpass",,  51.037629,-114.113640,,,0
8039,8039,"WB 7 AV NW @ 5A ST NW",,  51.059322,-114.075594,,,0
8040,8040,"SB 2 AV NW @ 6 ST NW",,  51.058066,-114.078256,,,0
8041,8041,"WB 2 AV NW @ 7 ST NW",,  51.056927,-114.080155,,,0
8042,8042,"EB 2 AV NW @ 8 ST NW",,  51.056227,-114.080956,,,0
8043,8043,"NB 2 AV NW @ 7 ST NW",,  51.057375,-114.079042,,,0
8044,8044,"EB 7 AV NW @ 5A ST NW",,  51.059192,-114.075431,,,0
8045,8045,"NB 10 ST NW @ 3 AV NW",,  51.055970,-114.085781,,,0
8046,8046,"NB 10 ST NW @ 5 AV NW",,  51.057472,-114.085801,,,0
8048,8048,"WB 5 AV NW @ 11 ST NW",,  51.057156,-114.089332,,,0
8049,8049,"WB 5 AV NW @ 12 ST NW",,  51.057147,-114.092244,,,0
8051,8051,"SB 10 ST NW @ Kensington RD",,  51.053051,-114.085979,,,0
8052,8052,"EB 5 AV NW @ 14 ST NW",,  51.057250,-114.094222,,,0
8053,8053,"EB 6 AV NW @ 16 ST NW",,  51.057547,-114.097086,,,0
8054,8054,"EB 5 AV NW @ 11 ST NW",,  51.057039,-114.088255,,,0
8055,8055,"SB Riverbend DR @ Riverside CL SE",,  50.976642,-114.025114,,,0
8056,8056,"EB Riverbend DR @ Riverview DR SE",,  50.974881,-114.023431,,,0
8057,8057,"EB Rivervalley DR @ Riverview PA SE",,  50.972749,-114.019165,,,0
8058,8058,"Riverbend Station (SB)",,  50.976544,-114.015973,,,0
8059,8059,"NB Riverbend DR @ Riverbirch CR SE",,  50.978159,-114.018633,,,0
8060,8060,"WB Riverbend DR @ Riverbirch RD SE",,  50.981222,-114.022341,,,0
8061,8061,"SB Riverbend DR @ Riverside WY SE",,  50.980424,-114.024914,,,0
8062,8062,"WB Riverglen DR @ Rivercroft CL SE",,  50.977179,-114.008794,,,0
8063,8063,"WB Riverglen DR @ Rivercrest DR SE",,  50.976192,-114.013117,,,0
8064,8064,"Riverbend Station (NB)",,  50.976184,-114.015625,,,0
8065,8065,"NB Signal Hill DR @ Signal Ridge HT SW",,  51.030873,-114.170205,,,0
8066,8066,"SB Signal Hill DR @ Sirocco DR SW",,  51.032075,-114.170431,,,0
8067,8067,"SB  Sirocco DR @  Sirocco PL SW",,  51.033572,-114.166916,,,0
8068,8068,"SB Glenside DR @ 17 AV SW",,  51.038103,-114.160505,,,0
8069,8069,"WB 17 AV SW @ Glenside DR",,  51.038789,-114.160220,,,0
8070,8070,"EB 17 AV SW @ 4 ST SW",,  51.037730,-114.070763,,,0
8071,8071,"EB 2 AV SW @ 3 ST SW",,  51.051354,-114.069532,,,0
8072,8072,"EB 3 AV SW @ 2 ST SW",,  51.050347,-114.067055,,,0
8074,8074,"SB 1 ST SW @ 4 AV SW",,  51.049126,-114.065363,,,0
8075,8075,"EB 9 AV SE @ Macleod TR",,  51.044359,-114.057615,,,0
8076,8076,"SB 1 ST SW @ 13 AV SW ns",,  51.040685,-114.065944,,,0
8077,8077,"EB 7 AV SW @ 5 ST SW",,  51.046707,-114.072907,,,0
8078,8078,"EB 7 AV SW @ 3 ST SW",,  51.046683,-114.070540,,,0
8080,8080,"EB Country Hills RD @ Country Hills LD NW",,  51.143277,-114.071546,,,0
8086,8086,"EB 2 AV SW @ 5 ST SW",,  51.051454,-114.073123,,,0
8089,8089,"EB 12 AV SW @ 12 ST SW",,  51.042130,-114.090960,,,0
8090,8090,"EB 12 AV SW @ 11 ST SW",,  51.042056,-114.088339,,,0
8091,8091,"EB 12 AV SW @ 10 ST SW",,  51.041990,-114.086074,,,0
8093,8093,"EB 12 AV SW @ 7 ST SW",,  51.041776,-114.078569,,,0
8094,8094,"EB 12 AV SW @ 6 ST SW",,  51.041709,-114.076276,,,0
8095,8095,"WB Bedford DR @ Bedwood RD NE",,  51.128065,-114.060359,,,0
8096,8096,"NB Beddington DR @ Bedford DR NE",,  51.128067,-114.063660,,,0
8097,8097,"WB Beddington DR @ Beddington RI NE",,  51.129026,-114.067116,,,0
8098,8098,"EB Bedford DR @ Bedwood RD NE",,  51.127941,-114.059366,,,0
8099,8099,"EB Beddington DR @ Beddington RI NE",,  51.128835,-114.066299,,,0
8100,8100,"EB Bedford DR @ Beddington DR NE",,  51.127815,-114.062933,,,0
8101,8101,"WB Bermuda DR @ Bernard DR NW",,  51.132518,-114.079389,,,0
8102,8102,"EB Bermuda DR @ Bemuda RD NW",,  51.132380,-114.078197,,,0
8103,8103,"WB Berkshire BV @ Berkshire RD NW",,  51.135499,-114.085663,,,0
8104,8104,"EB Berkshire RD @ Berkshire BV NW",,  51.135326,-114.084130,,,0
8105,8105,"SB Sandstone DR @ Sanderling RI NW",,  51.136389,-114.091069,,,0
8106,8106,"SB Sandstone DR @ Sandpiper RD NW",,  51.139309,-114.099979,,,0
8107,8107,"WB Auburn BAY BV @ Auburn Shores WY SE",,  50.885384,-113.957018,,,0
8108,8108,"NB 36 ST SE @ 30 AV SE",,  51.027376,-113.981384,,,0
8109,8109,"NB 36 ST SE @ Erin Woods BV",,  51.018011,-113.979939,,,0
8111,8111,"SB 36 ST SE @ Dover Ridge DR",,  51.020766,-113.981785,,,0
8112,8112,"SB 36 ST SE @ 30 AV SE",,  51.026406,-113.981775,,,0
8113,8113,"SB 36 ST SE @ 23 AV SE",,  51.032801,-113.981759,,,0
8114,8114,"NB 36 ST SE @ 19 AV SE",,  51.036723,-113.981404,,,0
8115,8115,"NB 36 ST SE @ 23 AV SE",,  51.033550,-113.981496,,,0
8117,8117,"NB 36 ST SE @ Radcliffe DR",,  51.048526,-113.981460,,,0
8118,8118,"NB 36 ST SE @ 17 AV SE",,  51.038577,-113.981455,,,0
8119,8119,"NB 18 ST SE @ Lytton CR (N. Leg)",,  50.988869,-114.015324,,,0
8120,8120,"SB 36 ST SE @ Radcliffe DR",,  51.047679,-113.981762,,,0
8123,8123,"SB 36 ST NE @ 5 AV NE",,  51.055799,-113.982070,,,0
8124,8124,"EB Auburn Bay BV @ Auburn Bay CL SE",,  50.885339,-113.955969,,,0
8125,8125,"WB Auburn Bay BV @ Auburn Bay ST SE",,  50.886521,-113.951981,,,0
8126,8126,"WB Marbank DR @ Mardale RD NE",,  51.063229,-113.962935,,,0
8127,8127,"SB Auburn Bay ST @ Auburn Bay BV SE",,  50.886273,-113.950788,,,0
8128,8128,"WB Marbank DR @ Marlyn WY NE",,  51.063549,-113.971093,,,0
8129,8129,"EB Tuscany Meadows DR @ Tuscany Meadows HE NW",,  51.114366,-114.243413,,,0
8130,8130,"WB Marbank DR @ Mardale DR NE",,  51.063551,-113.966325,,,0
8131,8131,"NB Tuscany Ravine RD @ Tuscany Meadows DR NW",,  51.115016,-114.240445,,,0
8132,8132,"EB Marbank DR @ Mardale DR NE",,  51.063348,-113.965097,,,0
8133,8133,"NB Tuscany Ravine RD @ Tuscany Meadows HT NW",,  51.117640,-114.240731,,,0
8134,8134,"EB Marbank DR @ Marlyn WY NE",,  51.063421,-113.970002,,,0
8135,8135,"WB Skyview Ranch RD @ Skyview Ranch DR NE",,  51.162957,-113.959350,,,0
8138,8138,"EB Marbank DR @ 36 ST NE",,  51.062561,-113.980522,,,0
8139,8139,"WB Skyview Ranch RD @ Skyview Ranch ST NE",,  51.163021,-113.956087,,,0
8140,8140,"Marlborough LRT Station (NB 36 St NE)",,  51.058884,-113.981405,,,0
8141,8141,"NB 36 ST NE @ S. of 5 AV NE",,  51.056052,-113.981360,,,0
8142,8142,"SB 19 ST SE @ 64 AV SE",,  50.995580,-114.013625,,,0
8145,8145,"NB 52 ST NE @ 23 AV NE",,  51.074384,-113.958163,,,0
8147,8147,"NB 52 ST NE @ 26 AV NE",,  51.076779,-113.958249,,,0
8149,8149,"NB 52 ST NE @ S. of 32 AV NE",,  51.079531,-113.958197,,,0
8153,8153,"SB 52 ST NE @ S. of 32 AV NE",,  51.078875,-113.958568,,,0
8154,8154,"SB 52 ST NE @ 26 AV NE",,  51.075754,-113.958602,,,0
8155,8155,"SB 52 ST NE @ 23 AV NE",,  51.073641,-113.958612,,,0
8156,8156,"SB 52 ST NE @ Rundlehorn DR",,  51.070808,-113.958655,,,0
8157,8157,"44th Avenue NE Station (SB)",,  51.091106,-113.958565,,,0
8159,8159,"SB 52 ST NE @ S. of 44 AV NE",,  51.088474,-113.958624,,,0
8161,8161,"Whitehorn Drive Station (SB)",,  51.085575,-113.958590,,,0
8162,8162,"32nd Avenue NE Station (NB)",,  51.082083,-113.958213,,,0
8163,8163,"Whitehorn Drive Station (EB)",,  51.086158,-113.958210,,,0
8165,8165,"NB 52 ST NE @ N. of ped crossing",,  51.088849,-113.958199,,,0
8168,8168,"NB Barlow TR @ 76 AV SE",,  50.986281,-113.981530,,,0
8169,8169,"NB Barlow TR @ 72 AV SE",,  50.989853,-113.981555,,,0
8170,8170,"SB 19 ST SE @ 62 AV SE",,  50.997416,-114.013635,,,0
8171,8171,"EB 62 AV SE @ 17A ST SE",,  50.997654,-114.017340,,,0
8172,8172,"NB Lynnview RD @ Lynnview WY SE",,  50.995139,-114.021336,,,0
8175,8175,"SB 18 ST SE @ S. of 76 AV SE",,  50.983409,-114.016045,,,0
8176,8176,"SB Sherwood BV @ Sherwood ST NW",,  51.163123,-114.150783,,,0
8179,8179,"SB 52 ST SE @ 68 AV SE",,  50.993515,-113.958726,,,0
8180,8180,"NB 44 ST SE @ 76 AV SE",,  50.985588,-113.970046,,,0
8181,8181,"SB 44 ST SE @ 75 AV SE",,  50.986969,-113.970213,,,0
8182,8182,"NB 44 ST SE @ 75 AV SE",,  50.987746,-113.970020,,,0
8183,8183,"SB 44 ST SE @ 72 AV SE",,  50.989037,-113.970206,,,0
8184,8184,"NB 44 ST SE @ 72 AV SE",,  50.990041,-113.970041,,,0
8185,8185,"SB 44 ST SE @ 68 AV SE",,  50.993544,-113.970212,,,0
8186,8186,"SB Barlow TR @ 76 AV SE",,  50.984687,-113.982058,,,0
8187,8187,"SB Barlow TR @ N. of Glenmore TR SE",,  50.981276,-113.981989,,,0
8196,8196,"SB 52 ST SE @ 61 AV SE",,  50.998527,-113.958768,,,0
8197,8197,"WB Sherwood BV @ Sherwood PL NW",,  51.161674,-114.155907,,,0
8198,8198,"NB 18 ST SE @ 69 AV SE",,  50.991308,-114.015382,,,0
8199,8199,"NB 18 ST SE @ LYTTON CR",,  50.988843,-114.015383,,,0
8200,8200,"WB 6 AV SW @ 3 ST SW",,  51.047710,-114.069876,,,0
8202,8202,"SB 20A ST SE @ Lynndale RD",,  50.991987,-114.010278,,,0
8208,8208,"SB 44 ST SE @ 61 AV SE",,  50.998545,-113.970214,,,0
8209,8209,"NB 44 ST SE @ 68 AV SE",,  50.994538,-113.970047,,,0
8210,8210,"SB 44 ST SE @ 64 AV SE",,  50.996261,-113.970220,,,0
8211,8211,"NB 44 ST SE @ 64 AV SE",,  50.997021,-113.970042,,,0
8212,8212,"NB 52 ST SE @ 61 AV SE",,  50.999546,-113.958203,,,0
8213,8213,"EB 17 AV SW @ Glenmount DR",,  51.037698,-114.150172,,,0
8214,8214,"EB 16 AV NE @ 1 ST NE",,  51.066805,-114.059447,,,0
8215,8215,"Edmonton Trail Station (EB)",,  51.066769,-114.055481,,,0
8216,8216,"EB 16 AV NE @ 4 ST NE",,  51.066807,-114.052752,,,0
8217,8217,"EB 16 AV NE @ 5 ST NE",,  51.066772,-114.050299,,,0
8218,8218,"WB Evanston DR @ Evanscrest GA NW",,  51.179198,-114.107298,,,0
8219,8219,"WB Shawinigan DR @ Shawglen RI SW",,  50.905031,-114.077355,,,0
8220,8220,"WB Shawinigan DR @ Shawfield DR SW",,  50.905233,-114.081497,,,0
8221,8221,"SB Shawinigan DR @ Shawglen RI SW",,  50.904279,-114.076791,,,0
8222,8222,"EB Shawinigan DR @ Shawfield DR SW",,  50.905191,-114.080148,,,0
8223,8223,"EB Shannon DR @ Shannon CR SW",,  50.910409,-114.083805,,,0
8224,8224,"EB Shannon DR @ Shawinigan DR SW",,  50.908768,-114.088332,,,0
8225,8225,"SB Shawnessy DR @ Shannon CL SW",,  50.909650,-114.079342,,,0
8226,8226,"EB  Shawnessy DR @ Shawmeadows RD SW",,  50.908807,-114.075482,,,0
8227,8227,"NB Shawnessy DR @ Shawmeadows GA SW",,  50.911357,-114.073516,,,0
8228,8228,"SB Shawinigan DR @ Shannon DR SW",,  50.908219,-114.088679,,,0
8229,8229,"WB Shannon DR @ Shannon CR SW",,  50.910017,-114.085039,,,0
8230,8230,"NB Shannon CL @ 159 AV SW",,  50.910490,-114.079474,,,0
8231,8231,"WB Shawnessy DR @ Shawmeadows RD SW",,  50.908669,-114.076444,,,0
8232,8232,"SB Shawnessy DR @ Shawmeadows GA SW",,  50.910474,-114.073471,,,0
8233,8233,"EB Shawnessy BV @ Shawnessy DR SW",,  50.912727,-114.073259,,,0
8234,8234,"EB Chaparral DR @ Chaparral CI SE",,  50.887486,-114.044353,,,0
8235,8235,"SB Suncrest WY @ Sun Valley BV SE",,  50.906059,-114.040729,,,0
8236,8236,"EB Sun Valley BV @ E. of Suncrest WY SE",,  50.905386,-114.035096,,,0
8237,8237,"NB Suncrest WY @ Suncastle GA SE",,  50.904069,-114.040642,,,0
8238,8238,"WB Sunbank WY @ Sunmills DR SE",,  50.902621,-114.048800,,,0
8239,8239,"WB Sunbank WY @ Sunbank RD SE",,  50.904066,-114.052606,,,0
8240,8240,"EB Sunvale DR @ Sundown RD SE",,  50.899568,-114.049733,,,0
8241,8241,"SB Sunmills DR @ Sunvale DR SE",,  50.899567,-114.047215,,,0
8242,8242,"EB Sunmills DR @ Sunlake CL SE",,  50.898436,-114.045167,,,0
8243,8243,"WB Sunvale DR@ Sundown RD SE",,  50.899702,-114.050748,,,0
8244,8244,"EB Sunmills DR @ Sunvista CL SE",,  50.897619,-114.032474,,,0
8245,8245,"EB Sunmills DR @ Sunwood GA SE",,  50.897756,-114.029706,,,0
8246,8246,"NB Sunmills DR @ Sun Harbour CR SE",,  50.898912,-114.027783,,,0
8247,8247,"EB Sun Harbour RD @ Sunmills DR SE",,  50.900651,-114.026848,,,0
8248,8248,"SB Sunmills DR @ Sun Harbour CR SE",,  50.898936,-114.028009,,,0
8249,8249,"WB Sunmills DR @ Sunwood GA SE",,  50.897746,-114.031115,,,0
8250,8250,"WB Sunmills DR @ Sunvista CL SE",,  50.898120,-114.033424,,,0
8251,8251,"SB Sunbank WY @ Sunvale CR SE",,  50.903054,-114.051333,,,0
8252,8252,"NB Sunmills DR @ Sunbank WY SE",,  50.902959,-114.047939,,,0
8254,8254,"NB Sunpark DR @ Sunpark PZ SE",,  50.900812,-114.055332,,,0
8255,8255,"SB 11 ST NE @ 57 AV NE",,  51.105625,-114.036580,,,0
8256,8256,"EB James McKevitt RD @ Millrise HL SW",,  50.921231,-114.088521,,,0
8257,8257,"SB Cranston DR @ Cranfield PA SE",,  50.892098,-113.978923,,,0
8259,8259,"WB Evanston DR @ Evanston HL NW",,  51.179813,-114.111709,,,0
8260,8260,"EB Morley TR @ 22 ST NW",,  51.077735,-114.112500,,,0
8261,8261,"EB Morley TR @ 26 AV NW",,  51.076540,-114.110018,,,0
8262,8262,"WB Evanston DR @ Evansfield GA NW",,  51.179866,-114.115080,,,0
8264,8264,"EB 17 AV SE @ 38 ST SE",,  51.037745,-113.978142,,,0
8265,8265,"EB 17 AV SE @ 40 ST SE",,  51.037755,-113.975060,,,0
8266,8266,"EB 17 AV SE @ 42 ST SE",,  51.037728,-113.972293,,,0
8267,8267,"EB 17 AV SE @ 47 ST SE",,  51.037747,-113.965401,,,0
8268,8268,"EB 17 AV SE @ 50 ST SE",,  51.037783,-113.960548,,,0
8269,8269,"SB 65 ST SE @ 14 AV SE",,  51.040109,-113.939422,,,0
8270,8270,"WB 17 AV SE @ 65 ST SE",,  51.037956,-113.939984,,,0
8271,8271,"WB 17th AV SE @ 61st ST SE",,  51.037971,-113.943691,,,0
8273,8273,"WB 17 AV SE @ 49 ST SE",,  51.037906,-113.963222,,,0
8274,8274,"WB 17 AV SE @ 47 ST SE",,  51.037904,-113.966247,,,0
8275,8275,"WB 17 AV SE @ 44 ST SE",,  51.037857,-113.970687,,,0
8276,8276,"WB 17 AV SE @ W. of 31 ST SE",,  51.037984,-113.990196,,,0
8279,8279,"SB 52 ST SE @ 72 AV SE",,  50.988991,-113.958722,,,0
8280,8280,"NB 52 ST SE @ 68 AV SE",,  50.994780,-113.958258,,,0
8281,8281,"NB 52 ST SE @ 54 AV SE",,  51.004342,-113.958259,,,0
8282,8282,"SB 52 ST SE @ 54 AV SE",,  51.003275,-113.958728,,,0
8283,8283,"EB 17 AV SW @ Centre ST SW",,  51.037734,-114.063030,,,0
8285,8285,"SB Deer Ridge DR @ 137 AV SE",,  50.927831,-114.026025,,,0
8286,8286,"NB Deer Ridge DR @ Deermont RD SE",,  50.923667,-114.014079,,,0
8287,8287,"NB Deer Ridge DR @ Deercrest PL SE",,  50.925752,-114.013633,,,0
8288,8288,"NB Deer Ridge DR @ Deermont RD SE",,  50.927788,-114.015153,,,0
8289,8289,"NB Deer Ridge DR @ 136 AV SE",,  50.931361,-114.017017,,,0
8290,8290,"NB Queensland DR @ 600 Queensland PL SE",,  50.934405,-114.017861,,,0
8291,8291,"NB Queensland DR @ Queen Anne WY SE",,  50.937261,-114.017337,,,0
8292,8292,"WB Queensland DR @ Queen Anne WY SE",,  50.940052,-114.020603,,,0
8293,8293,"WB 146 AV SE @ Deer Lane RD",,  50.921096,-114.013063,,,0
8294,8294,"SB Deerfield DR @ 146 AV SE",,  50.919642,-114.014266,,,0
8296,8296,"NB Deer Run DR @ Deerbrook RD SE",,  50.921988,-114.002959,,,0
8297,8297,"NB Deer Run BV @ Deer Lane CL SE",,  50.924883,-114.005690,,,0
8298,8298,"EB Crowfoot WY @ Crowfoot CI NW",,  51.124479,-114.201518,,,0
8299,8299,"NB Edmonton Tr @ 48 Av NE (Quality Inn)",,  51.095436,-114.053776,,,0
8300,8300,"SB Arbour Lake RD @ Arbour Stone CR NW",,  51.133144,-114.217863,,,0
8301,8301,"EB Deer Run BV @ Deercross RD SE",,  50.926801,-114.009310,,,0
8302,8302,"SB Deer Run  BV @ Deercross RD SE",,  50.925016,-114.005995,,,0
